flybaseCG	module	DE_condition	padj
CG33349	1	celltype_JW18_vs_S2	7.81723069085089e-09
CG3335	1	celltype_JW18_vs_S2	1.37292822539211e-95
CG33350	1	celltype_JW18_vs_S2	5.87236515132834e-08
CG3342	1	celltype_JW18_vs_S2	2.06261378199842e-07
CG33460	1	wMel_vs_uninf	5.89500208976282e-103
CG33486	1	celltype_JW18_vs_S2	3.5697626697622e-32
CG33497	1	celltype_JW18_vs_S2	1.81058509525688e-51
CG33503	1	celltype_JW18_vs_S2	5.83865068793827e-17
CG33505	1	celltype_JW18_vs_S2	1.71946296570239e-25
CG33508	1	celltype_JW18_vs_S2	2.45600445516814e-59
CG33509	1	celltype_JW18_vs_S2	1.03402896858129e-83
CG3351	1	celltype_JW18_vs_S2	5.1515446611057e-07
CG33510	1	celltype_JW18_vs_S2	3.59560173411915e-28
CG33511	1	wMel_vs_uninf	2.90654606602666e-27
CG33516	1	wMel_vs_uninf	4.64794062574199e-67
CG33523	1	celltype_JW18_vs_S2	2.09609747412555e-180
CG33526	1	celltype_JW18_vs_S2	7.85028088307501e-27
CG3353	1	celltype_JW18_vs_S2	2.13471743965536e-77
CG33548	1	celltype_JW18_vs_S2	9.47646886676522e-18
CG33558	1	celltype_JW18_vs_S2	4.82992898894036e-81
CG3358	1	celltype_JW18_vs_S2	7.1314442757837e-22
CG3362	1	celltype_JW18_vs_S2	1.62025777856081e-10
CG33635	1	wMel_vs_uninf	9.58638847609344e-10
CG33640	1	celltype_JW18_vs_S2	1.16309586408519e-91
CG33641	1	celltype_JW18_vs_S2	9.25210197270815e-136
CG33642	1	celltype_JW18_vs_S2	5.11505642569281e-07
CG33655	1	celltype_JW18_vs_S2	1.04647531812912e-49
CG33671	1	celltype_JW18_vs_S2	6.34549983161002e-10
CG33672	1	celltype_JW18_vs_S2	6.34549983161002e-10
CG33696	1	celltype_JW18_vs_S2	1.69316668217352e-10
CG33713	1	celltype_JW18_vs_S2	9.84382660224507e-85
CG33714	1	celltype_JW18_vs_S2	9.84382660224507e-85
CG33717	1	celltype_JW18_vs_S2	5.10845713540734e-10
CG33718	1	celltype_JW18_vs_S2	6.68720433887506e-08
CG33722	1	celltype_JW18_vs_S2	8.52917776604448e-12
CG33837	1	celltype_JW18_vs_S2	9.55395585557221e-83
CG33840	1	celltype_JW18_vs_S2	9.55395585557221e-83
CG33843	1	celltype_JW18_vs_S2	9.55395585557221e-83
CG33846	1	celltype_JW18_vs_S2	9.55395585557221e-83
CG33849	1	celltype_JW18_vs_S2	9.55395585557221e-83
CG33864	1	celltype_JW18_vs_S2	9.55395585557221e-83
CG33868	1	celltype_JW18_vs_S2	1.49732714132734e-51
CG33882	1	celltypeJW18.infectionwMel	0.00567131900792422
CG33883	1	celltype_JW18_vs_S2	1.06447597848012e-81
CG33885	1	celltype_JW18_vs_S2	1.06447597848012e-81
CG33887	1	celltype_JW18_vs_S2	1.06447597848012e-81
CG33889	1	celltype_JW18_vs_S2	1.06447597848012e-81
CG33890	1	celltype_JW18_vs_S2	0.000114922003804618
CG33892	1	celltype_JW18_vs_S2	0.000114922003804618
CG33894	1	celltype_JW18_vs_S2	0.000114922003804618
CG33896	1	celltype_JW18_vs_S2	0.000114922003804618
CG33898	1	celltype_JW18_vs_S2	0.000114922003804618
CG33901	1	celltype_JW18_vs_S2	1.06447597848012e-81
CG33902	1	wMel_vs_uninf	0.00364511856744833
CG33903	1	celltype_JW18_vs_S2	1.06447597848012e-81
CG33904	1	celltype_JW18_vs_S2	0.000114922003804618
CG33905	1	celltype_JW18_vs_S2	1.06447597848012e-81
CG33909	1	celltype_JW18_vs_S2	1.06447597848012e-81
CG33910	1	wMel_vs_uninf	0.00364511856744833
CG33926	1	celltype_JW18_vs_S2	0
CG33950	1	celltype_JW18_vs_S2	8.29914022882368e-92
CG33956	1	celltype_JW18_vs_S2	0
CG33967	1	celltype_JW18_vs_S2	0
CG33976	1	wMel_vs_uninf	6.41363998328562e-108
CG33977	1	celltype_JW18_vs_S2	3.55715365386933e-24
CG33979	1	celltype_JW18_vs_S2	3.59871266577558e-92
CG33981	1	celltype_JW18_vs_S2	4.58047009416857e-20
CG3399	1	celltypeJW18.infectionwMel	0
CG34015	1	celltype_JW18_vs_S2	0.0001203607601881
CG3402	1	celltype_JW18_vs_S2	2.11113445932567e-146
CG3403	1	celltype_JW18_vs_S2	6.68753894521813e-05
CG34041	1	celltype_JW18_vs_S2	3.32672632117832e-27
CG34056	1	celltype_JW18_vs_S2	1.90874541912242e-42
CG3412	1	wMel_vs_uninf	0.00825832616576122
CG34125	1	celltype_JW18_vs_S2	4.85599595029697e-37
CG3415	1	celltype_JW18_vs_S2	0
CG34159	1	celltype_JW18_vs_S2	2.15224561528354e-33
CG34163	1	celltype_JW18_vs_S2	2.65478314804945e-06
CG34191	1	celltype_JW18_vs_S2	2.6496017157213e-73
CG34195	1	celltype_JW18_vs_S2	1.58002620000033e-06
CG3420	1	celltype_JW18_vs_S2	8.29602929024244e-55
CG34200	1	celltype_JW18_vs_S2	1.89288623707225e-11
CG34213	1	celltype_JW18_vs_S2	3.92288144748959e-21
CG3422	1	celltype_JW18_vs_S2	7.76925369292236e-201
CG34232	1	celltype_JW18_vs_S2	1.18383539757927e-139
CG34255	1	wMel_vs_uninf	0.00523648652912504
CG34288	1	celltype_JW18_vs_S2	6.39633577196727e-40
CG34317	1	celltype_JW18_vs_S2	7.47892203742264e-35
CG34331	1	celltype_JW18_vs_S2	4.38399087853846e-22
CG34334	1	celltype_JW18_vs_S2	1.45398799071415e-197
CG34341	1	wMel_vs_uninf	7.75860257003622e-118
CG34349	1	celltype_JW18_vs_S2	0
CG34357	1	celltype_JW18_vs_S2	4.46093816012563e-67
CG3436	1	celltype_JW18_vs_S2	1.47074486644238e-73
CG34366	1	celltype_JW18_vs_S2	5.09441604202636e-30
CG34376	1	celltype_JW18_vs_S2	8.09475297333722e-194
CG34392	1	celltype_JW18_vs_S2	1.69243926295221e-65
CG34408	1	celltypeJW18.infectionwMel	1.37584475455271e-24
CG34418	1	wMel_vs_uninf	6.59531478096222e-192
CG34423	1	celltype_JW18_vs_S2	1.80365081476044e-05
CG3443	1	celltype_JW18_vs_S2	2.2705345641746e-132
CG34437	1	wMel_vs_uninf	2.09805662218449e-231
CG34439	1	celltype_JW18_vs_S2	1.304055522491e-19
CG34455	1	celltype_JW18_vs_S2	1.26951851025679e-22
CG3450	1	celltype_JW18_vs_S2	2.11062231131587e-21
CG3456	1	celltype_JW18_vs_S2	0
CG3460	1	celltype_JW18_vs_S2	0
CG3461	1	celltype_JW18_vs_S2	1.88735226841133e-13
CG3466	1	celltype_JW18_vs_S2	5.38860174620767e-07
CG3469	1	celltype_JW18_vs_S2	1.93633628470423e-160
CG3493	1	celltype_JW18_vs_S2	4.35519765868101e-40
CG3495	1	celltype_JW18_vs_S2	2.33120333966274e-13
CG3499	1	celltype_JW18_vs_S2	5.49322388771493e-77
CG3500	1	celltype_JW18_vs_S2	2.79209272404586e-23
CG3505	1	celltype_JW18_vs_S2	3.965795511681e-164
CG3525	1	celltype_JW18_vs_S2	0
CG3527	1	celltype_JW18_vs_S2	1.27909984198587e-12
CG3530	1	celltype_JW18_vs_S2	1.87513398303544e-74
CG3534	1	celltype_JW18_vs_S2	2.30351426748604e-60
CG3558	1	celltype_JW18_vs_S2	2.94201456758338e-224
CG3560	1	celltype_JW18_vs_S2	0
CG3561	1	celltype_JW18_vs_S2	4.4801625497514e-28
CG3564	1	celltype_JW18_vs_S2	3.32908938077025e-40
CG3566	1	celltype_JW18_vs_S2	1.71469084703601e-07
CG3570	1	celltypeJW18.infectionwMel	7.17910852008674e-14
CG3571	1	celltype_JW18_vs_S2	1.08847624456386e-38
CG3573	1	celltype_JW18_vs_S2	5.11258815174748e-50
CG3576	1	celltype_JW18_vs_S2	3.75606896571513e-105
CG3584	1	celltype_JW18_vs_S2	1.51631046075141e-08
CG3585	1	celltype_JW18_vs_S2	1.36451404156129e-46
CG3587	1	celltype_JW18_vs_S2	1.84545260298444e-42
CG3590	1	celltype_JW18_vs_S2	9.70189851654182e-23
CG3593	1	celltype_JW18_vs_S2	5.13012042034871e-21
CG3594	1	celltype_JW18_vs_S2	1.69420215900246e-14
CG3606	1	celltype_JW18_vs_S2	2.68712914781185e-26
CG3615	1	celltype_JW18_vs_S2	5.26469745162795e-08
CG3620	1	celltype_JW18_vs_S2	0
CG3621	1	celltype_JW18_vs_S2	1.28727477947938e-49
CG3626	1	celltype_JW18_vs_S2	5.52905273565913e-15
CG3630	1	celltype_JW18_vs_S2	9.91713673741156e-78
CG3632	1	celltype_JW18_vs_S2	1.03683953436463e-51
CG3637	1	celltype_JW18_vs_S2	7.24214923392675e-170
CG3639	1	celltype_JW18_vs_S2	3.93148029296128e-07
CG3642	1	celltype_JW18_vs_S2	4.69208771802527e-46
CG3661	1	celltype_JW18_vs_S2	1.67578634499968e-105
CG3663	1	celltype_JW18_vs_S2	5.72759078039478e-06
CG3666	1	celltype_JW18_vs_S2	1.26524319727068e-95
CG3671	1	wMel_vs_uninf	2.1960605382258e-216
CG3678	1	celltype_JW18_vs_S2	1.3193905346807e-15
CG3688	1	celltype_JW18_vs_S2	9.14907163444773e-41
CG3692	1	celltype_JW18_vs_S2	7.84273062775237e-24
CG3695	1	celltype_JW18_vs_S2	2.13218632432166e-41
CG3700	1	celltype_JW18_vs_S2	1.74881849202143e-12
CG3705	1	wMel_vs_uninf	3.40243336387913e-83
CG3709	1	celltype_JW18_vs_S2	2.96376425194194e-21
CG3711	1	celltype_JW18_vs_S2	4.6984432064296e-36
CG3712	1	celltype_JW18_vs_S2	2.16882296602709e-07
CG3723	1	celltype_JW18_vs_S2	7.02970907426275e-24
CG3724	1	celltype_JW18_vs_S2	1.12414186417822e-139
CG3726	1	celltype_JW18_vs_S2	4.96515920694148e-103
CG3732	1	celltype_JW18_vs_S2	1.34977295387948e-05
CG3735	1	celltype_JW18_vs_S2	1.65031377441446e-279
CG3751	1	celltype_JW18_vs_S2	2.38781141983381e-22
CG3753	1	celltype_JW18_vs_S2	2.83897224099244e-34
CG3756	1	celltype_JW18_vs_S2	4.34402344628898e-120
CG3760	1	celltypeJW18.infectionwMel	4.22193633506539e-11
CG3774	1	celltype_JW18_vs_S2	6.47693185310395e-66
CG3776	1	celltypeJW18.infectionwMel	5.74684376541149e-09
CG3782	1	celltype_JW18_vs_S2	1.45464220055723e-55
CG3792	1	celltype_JW18_vs_S2	2.9285605656277e-96
CG3803	1	celltype_JW18_vs_S2	1.05551615432036e-68
CG3806	1	celltype_JW18_vs_S2	3.64570687208985e-56
CG3808	1	celltype_JW18_vs_S2	3.90623502293031e-19
CG3810	1	celltype_JW18_vs_S2	9.23897060444522e-80
CG3817	1	wMel_vs_uninf	0.00800635168671381
CG3825	1	celltype_JW18_vs_S2	2.29826801640084e-281
CG3829	1	celltype_JW18_vs_S2	6.14315365699814e-48
CG3831	1	celltype_JW18_vs_S2	1.01783756194126e-06
CG3832	1	celltype_JW18_vs_S2	8.51629153654859e-23
CG3848	1	celltype_JW18_vs_S2	3.97966708698958e-150
CG3850	1	celltype_JW18_vs_S2	6.55162951005678e-128
CG3860	1	celltype_JW18_vs_S2	5.39252729931108e-136
CG3861	1	celltype_JW18_vs_S2	0
CG3870	1	celltype_JW18_vs_S2	1.77635001765441e-58
CG3874	1	celltype_JW18_vs_S2	4.60728311195305e-16
CG3876	1	celltype_JW18_vs_S2	7.3918503509985e-21
CG3883	1	celltype_JW18_vs_S2	2.39644278598211e-07
CG3885	1	celltype_JW18_vs_S2	4.87830635427027e-18
CG3887	1	celltype_JW18_vs_S2	1.63490475881969e-17
CG3902	1	celltype_JW18_vs_S2	7.60986154946776e-26
CG3907	1	celltype_JW18_vs_S2	0
CG3910	1	celltype_JW18_vs_S2	3.35300554228712e-10
CG3923	1	celltype_JW18_vs_S2	1.42880279993931e-60
CG3924	1	celltype_JW18_vs_S2	1.30202527048521e-56
CG3931	1	celltype_JW18_vs_S2	1.7459117800253e-26
CG3940	1	wMel_vs_uninf	0
CG3944	1	celltype_JW18_vs_S2	3.88683256340916e-46
CG3948	1	celltype_JW18_vs_S2	3.13259776850465e-06
CG3949	1	celltype_JW18_vs_S2	1.88160787695613e-180
CG3957	1	celltype_JW18_vs_S2	2.73678429291712e-53
CG3961	1	celltype_JW18_vs_S2	0
CG3962	1	celltype_JW18_vs_S2	1.69970248817673e-12
CG3977	1	celltype_JW18_vs_S2	0
CG3978	1	celltype_JW18_vs_S2	0
CG3981	1	celltype_JW18_vs_S2	3.8101634445445e-242
CG3983	1	celltype_JW18_vs_S2	1.82194164672618e-29
CG3988	1	celltype_JW18_vs_S2	5.98684030797042e-93
CG3989	1	celltype_JW18_vs_S2	3.94828695214571e-63
CG3991	1	celltype_JW18_vs_S2	6.44361710905317e-15
CG3992	1	celltype_JW18_vs_S2	7.27608528285398e-66
CG3997	1	celltype_JW18_vs_S2	2.13383942770448e-71
CG4003	1	celltype_JW18_vs_S2	1.84041575502192e-08
CG40042	1	celltype_JW18_vs_S2	8.21182391005856e-46
CG4005	1	celltype_JW18_vs_S2	1.07832448626769e-187
CG4012	1	celltype_JW18_vs_S2	7.89556393302714e-31
CG40160	1	celltype_JW18_vs_S2	0
CG4019	1	celltype_JW18_vs_S2	4.78907668569354e-55
CG40196	1	celltype_JW18_vs_S2	0
CG40218	1	celltype_JW18_vs_S2	1.3854427240058e-16
CG4026	1	celltype_JW18_vs_S2	6.18071394307175e-87
CG4027	1	celltype_JW18_vs_S2	0
CG4030	1	celltype_JW18_vs_S2	2.47618387357992e-28
CG40300	1	celltype_JW18_vs_S2	3.53172497565904e-98
CG40305	1	celltype_JW18_vs_S2	4.18854688349706e-55
CG4032	1	celltype_JW18_vs_S2	7.65000589097294e-65
CG4033	1	celltype_JW18_vs_S2	2.00930337658347e-109
CG4038	1	celltype_JW18_vs_S2	6.09769820719878e-59
CG4043	1	celltypeJW18.infectionwMel	0.000218911089569505
CG40439	1	celltype_JW18_vs_S2	8.27824891408822e-07
CG4045	1	celltype_JW18_vs_S2	8.56175120386007e-162
CG4046	1	celltype_JW18_vs_S2	2.46199411780526e-50
CG4061	1	celltype_JW18_vs_S2	1.15806264242453e-170
CG4065	1	wMel_vs_uninf	1.53089395361881e-10
CG4071	1	celltype_JW18_vs_S2	2.23841210308226e-25
CG4076	1	celltype_JW18_vs_S2	2.55520007070702e-18
CG4078	1	celltype_JW18_vs_S2	1.62704612258033e-125
CG4087	1	celltype_JW18_vs_S2	8.48573552447514e-25
CG4098	1	celltype_JW18_vs_S2	7.70048230412577e-74
CG4099	1	celltype_JW18_vs_S2	0
CG4103	1	celltype_JW18_vs_S2	7.85367599075966e-52
CG4111	1	celltype_JW18_vs_S2	5.80514566239716e-178
CG4119	1	celltype_JW18_vs_S2	3.86802950984716e-72
CG4120	1	celltype_JW18_vs_S2	2.76253709329347e-99
CG41284	1	celltype_JW18_vs_S2	3.09655517326922e-26
CG4140	1	celltype_JW18_vs_S2	2.77089834895009e-10
CG4144	1	celltype_JW18_vs_S2	2.00879310191961e-126
CG4145	1	celltype_JW18_vs_S2	0
CG4152	1	celltype_JW18_vs_S2	1.85058124267964e-11
CG4159	1	celltype_JW18_vs_S2	2.02628931075758e-51
CG41623	1	celltypeJW18.infectionwMel	4.72711542000463e-09
CG4164	1	celltype_JW18_vs_S2	2.33461407427604e-216
CG4185	1	celltype_JW18_vs_S2	4.52690893380739e-07
CG4194	1	celltype_JW18_vs_S2	3.67811105726586e-12
CG4199	1	celltype_JW18_vs_S2	0
CG4201	1	celltype_JW18_vs_S2	3.65798186106342e-22
CG4202	1	celltype_JW18_vs_S2	9.21561721478873e-10
CG4207	1	celltype_JW18_vs_S2	3.30907315244313e-48
CG4208	1	celltype_JW18_vs_S2	1.83541603551851e-50
CG4214	1	celltype_JW18_vs_S2	2.04318186697668e-29
CG42232	1	celltypeJW18.infectionwMel	8.84521728954881e-10
CG42250	1	celltype_JW18_vs_S2	9.00243157304057e-41
CG42264	1	celltype_JW18_vs_S2	3.51166212182942e-15
CG42268	1	celltype_JW18_vs_S2	2.0614628556267e-78
CG42272	1	celltype_JW18_vs_S2	3.05087567527592e-37
CG42314	1	celltype_JW18_vs_S2	5.96606398681264e-161
CG42321	1	celltype_JW18_vs_S2	3.30589252514044e-32
CG42328	1	celltype_JW18_vs_S2	1.06343393054316e-192
CG4233	1	celltype_JW18_vs_S2	9.04859517643615e-18
CG42331	1	celltype_JW18_vs_S2	9.69049783946526e-194
CG42336	1	celltype_JW18_vs_S2	1.43651019588506e-73
CG42352	1	celltype_JW18_vs_S2	2.96142336318597e-06
CG42354	1	celltype_JW18_vs_S2	0
CG42360	1	celltype_JW18_vs_S2	1.3428295995928e-11
CG42369	1	wMel_vs_uninf	0
CG42373	1	celltype_JW18_vs_S2	4.1955854554342e-111
CG42375	1	celltype_JW18_vs_S2	3.73150558446397e-10
CG42379	1	celltype_JW18_vs_S2	9.49892512198406e-06
CG42380	1	celltype_JW18_vs_S2	9.49892512198406e-06
CG42381	1	celltype_JW18_vs_S2	3.22699639151389e-06
CG42382	1	celltype_JW18_vs_S2	1.90621450835855e-17
CG4244	1	celltype_JW18_vs_S2	8.73369717298093e-124
CG42456	1	wMel_vs_uninf	1.68998383053602e-06
CG42496	1	celltype_JW18_vs_S2	3.93930369336647e-05
CG42497	1	celltype_JW18_vs_S2	2.15627299005143e-65
CG4250	1	celltype_JW18_vs_S2	0
CG42503	1	celltype_JW18_vs_S2	1.20952118738868e-10
CG42524	1	celltype_JW18_vs_S2	1.36074459125437e-144
CG4254	1	celltype_JW18_vs_S2	0
CG42541	1	celltype_JW18_vs_S2	9.54829568892596e-36
CG42566	1	celltype_JW18_vs_S2	0
CG42569	1	celltype_JW18_vs_S2	1.21980583434975e-22
CG4258	1	celltype_JW18_vs_S2	1.94146776616766e-82
CG4259	1	celltype_JW18_vs_S2	1.94944227597205e-181
CG4260	1	celltype_JW18_vs_S2	1.02752434448591e-187
CG42611	1	celltype_JW18_vs_S2	2.42759902547414e-78
CG42640	1	celltype_JW18_vs_S2	0
CG4266	1	wMel_vs_uninf	2.81201598762213e-07
CG42668	1	celltype_JW18_vs_S2	7.62630083692206e-88
CG42674	1	celltype_JW18_vs_S2	2.29251763397715e-196
CG42675	1	wMel_vs_uninf	4.92795965053435e-62
CG42677	1	wMel_vs_uninf	0
CG42678	1	celltype_JW18_vs_S2	8.48989773233498e-35
CG42694	1	celltype_JW18_vs_S2	9.61544328995259e-83
CG42708	1	celltype_JW18_vs_S2	0
CG42711	1	wMel_vs_uninf	3.65998038244145e-32
CG42748	1	wMel_vs_uninf	0
CG4276	1	celltype_JW18_vs_S2	0
CG42771	1	celltype_JW18_vs_S2	4.65450199890381e-05
CG4278	1	celltype_JW18_vs_S2	2.10386588446959e-06
CG4279	1	celltype_JW18_vs_S2	0.000247925442676553
CG4280	1	celltype_JW18_vs_S2	0
CG42803	1	wMel_vs_uninf	1.19928945339083e-27
CG42806	1	celltype_JW18_vs_S2	7.49436220844647e-257
CG4281	1	celltype_JW18_vs_S2	4.802707512289e-156
CG42846	1	celltype_JW18_vs_S2	1.55617782741102e-53
CG42855	1	celltype_JW18_vs_S2	1.92349867258138e-48
CG42856	1	celltype_JW18_vs_S2	1.790807518559e-07
CG42863	1	celltype_JW18_vs_S2	8.94347473545371e-170
CG4287	1	celltype_JW18_vs_S2	1.31363453589712e-47
CG4289	1	celltype_JW18_vs_S2	7.57174874371448e-21
CG4290	1	celltype_JW18_vs_S2	1.78655832745247e-20
CG4291	1	celltype_JW18_vs_S2	0.00430840868773007
CG4293	1	celltype_JW18_vs_S2	3.7645622841621e-31
CG4297	1	celltype_JW18_vs_S2	1.64240851913602e-112
CG4311	1	celltype_JW18_vs_S2	1.75035901709366e-20
CG43119	1	celltype_JW18_vs_S2	8.0619795624246e-112
CG43122	1	celltype_JW18_vs_S2	1.76613589614761e-28
CG43124	1	wMel_vs_uninf	5.70252616154784e-109
CG4313	1	celltype_JW18_vs_S2	1.42129733797391e-22
CG43188	1	celltype_JW18_vs_S2	2.12738902791681e-86
CG43194	1	celltype_JW18_vs_S2	1.12454200861074e-67
CG43210	1	celltype_JW18_vs_S2	5.41574427012405e-77
CG4322	1	celltype_JW18_vs_S2	0
CG4324	1	celltype_JW18_vs_S2	1.06388533014338e-53
CG4326	1	celltype_JW18_vs_S2	3.18531214759221e-07
CG43340	1	celltype_JW18_vs_S2	0
CG43365	1	celltype_JW18_vs_S2	1.9122964117443e-13
CG43367	1	celltype_JW18_vs_S2	4.13491319564092e-77
CG4338	1	celltype_JW18_vs_S2	0.0018748191332681
CG43402	1	wMel_vs_uninf	3.71303799337634e-38
CG43446	1	celltype_JW18_vs_S2	1.62558419209162e-25
CG4357	1	celltype_JW18_vs_S2	6.16003010941656e-247
CG4364	1	wMel_vs_uninf	4.13636935261348e-14
CG43672	1	wMel_vs_uninf	1.66627831500237e-12
CG43689	1	celltype_JW18_vs_S2	0
CG43720	1	celltype_JW18_vs_S2	2.55772661496043e-76
CG43799	1	celltype_JW18_vs_S2	9.5702783187875e-153
CG4380	1	celltype_JW18_vs_S2	1.41805341092257e-74
CG43976	1	celltypeJW18.infectionwMel	3.99646944325299e-32
CG4398	1	celltype_JW18_vs_S2	4.58710697118135e-253
CG4399	1	celltype_JW18_vs_S2	1.99863359611001e-93
CG44002	1	celltype_JW18_vs_S2	0.00286460216040534
CG44012	1	celltype_JW18_vs_S2	3.71671878932246e-147
CG44013	1	celltype_JW18_vs_S2	3.17776279215037e-53
CG44014	1	celltype_JW18_vs_S2	2.1356573870214e-17
CG44086	1	celltype_JW18_vs_S2	2.41232695403889e-207
CG4412	1	celltype_JW18_vs_S2	0
CG44152	1	celltype_JW18_vs_S2	2.07249909739689e-44
CG44159	1	celltype_JW18_vs_S2	0
CG44162	1	wMel_vs_uninf	5.27363666848156e-39
CG44239	1	celltype_JW18_vs_S2	3.3491075008533e-53
CG4424	1	wMel_vs_uninf	0.00522116133639062
CG44240	1	celltype_JW18_vs_S2	1.23240447318271e-101
CG44248	1	celltype_JW18_vs_S2	2.9103250882191e-18
CG44249	1	celltype_JW18_vs_S2	0.00675053290415083
CG44250	1	celltype_JW18_vs_S2	1.68073045524262e-291
CG44251	1	celltype_JW18_vs_S2	3.65872459785212e-168
CG4426	1	celltype_JW18_vs_S2	6.19462882601876e-162
CG4427	1	celltype_JW18_vs_S2	7.47112369541068e-85
CG4428	1	celltype_JW18_vs_S2	4.5997625924362e-169
CG4429	1	celltype_JW18_vs_S2	1.76507608369303e-23
CG4432	1	celltype_JW18_vs_S2	0
CG4437	1	celltype_JW18_vs_S2	7.08265997178132e-101
CG44533	1	wMel_vs_uninf	1.38356621863548e-14
CG4457	1	celltype_JW18_vs_S2	2.4714809233735e-16
CG4467	1	celltype_JW18_vs_S2	3.85499609579235e-27
CG4472	1	celltype_JW18_vs_S2	0
CG4475	1	celltype_JW18_vs_S2	0
CG44878	1	celltypeJW18.infectionwMel	0.00557102857429872
CG45058	1	celltype_JW18_vs_S2	0
CG45064	1	celltype_JW18_vs_S2	2.2596182471525e-06
CG45065	1	celltype_JW18_vs_S2	2.2596182471525e-06
CG45067	1	celltype_JW18_vs_S2	7.3953390970491e-15
CG45085	1	celltype_JW18_vs_S2	2.04325242351784e-137
CG45087	1	celltype_JW18_vs_S2	0
CG45088	1	wMel_vs_uninf	0.000372712585582383
CG45099	1	celltype_JW18_vs_S2	1.12299046224281e-59
CG4510	1	celltype_JW18_vs_S2	4.16046800576431e-53
CG45186	1	wMel_vs_uninf	1.08032723758962e-94
CG4527	1	celltype_JW18_vs_S2	7.04574657874258e-89
CG4539	1	celltype_JW18_vs_S2	9.62175469061611e-06
CG4546	1	celltype_JW18_vs_S2	5.83493886591379e-38
CG4551	1	celltype_JW18_vs_S2	0
CG4552	1	celltype_JW18_vs_S2	0
CG4554	1	celltype_JW18_vs_S2	2.13820444829868e-199
CG4559	1	celltype_JW18_vs_S2	0
CG4560	1	celltype_JW18_vs_S2	6.87497907854086e-08
CG4568	1	celltype_JW18_vs_S2	9.05600220456604e-05
CG4570	1	celltype_JW18_vs_S2	1.62448820359675e-111
CG4583	1	wMel_vs_uninf	1.11783510685975e-06
CG4590	1	celltype_JW18_vs_S2	2.26573714977506e-139
CG4593	1	celltype_JW18_vs_S2	0.000122160201544331
CG46025	1	celltype_JW18_vs_S2	1.63354039720834e-22
CG4603	1	celltype_JW18_vs_S2	5.74638499718512e-106
CG4604	1	wMel_vs_uninf	9.31214118525906e-11
CG4611	1	celltype_JW18_vs_S2	2.59020626569033e-22
CG4618	1	celltype_JW18_vs_S2	3.24173088942229e-24
CG4619	1	celltype_JW18_vs_S2	3.30696459839535e-23
CG4621	1	celltype_JW18_vs_S2	4.90018349883928e-93
CG4625	1	celltype_JW18_vs_S2	6.06068278697468e-49
CG46301	1	celltype_JW18_vs_S2	3.13464932683367e-26
CG46306	1	celltype_JW18_vs_S2	4.0522195859177e-97
CG46310	1	celltype_JW18_vs_S2	0
CG46312	1	celltype_JW18_vs_S2	1.15657387970635e-39
CG4633	1	celltype_JW18_vs_S2	1.87794183572633e-133
CG4634	1	wMel_vs_uninf	6.79330038886862e-29
CG4636	1	celltype_JW18_vs_S2	3.49663676531915e-240
CG46397	1	celltype_JW18_vs_S2	1.7496594194995e-56
CG46429	1	celltype_JW18_vs_S2	1.19296525082413e-10
CG46456	1	celltype_JW18_vs_S2	1.79793356930743e-200
CG46460	1	celltype_JW18_vs_S2	4.61997406476287e-39
CG46463	1	celltype_JW18_vs_S2	4.86651145456225e-36
CG4647	1	celltype_JW18_vs_S2	9.69063871303066e-08
CG4649	1	celltype_JW18_vs_S2	1.15097253510541e-63
CG46491	1	celltype_JW18_vs_S2	0
CG46492	1	celltype_JW18_vs_S2	3.8801887043767e-55
CG4651	1	wMel_vs_uninf	1.89474493349477e-17
CG4659	1	celltype_JW18_vs_S2	2.52258820633489e-120
CG4662	1	wMel_vs_uninf	1.9894685996208e-41
CG4672	1	wMel_vs_uninf	1.49242540715635e-10
CG4679	1	celltype_JW18_vs_S2	1.03248130727925e-53
CG4686	1	celltype_JW18_vs_S2	1.26657038524954e-23
CG4692	1	celltype_JW18_vs_S2	1.67026511867326e-41
CG4711	1	celltype_JW18_vs_S2	4.81511017062957e-10
CG4721	1	celltype_JW18_vs_S2	3.56770994201608e-46
CG4723	1	celltype_JW18_vs_S2	2.95344747295023e-36
CG4725	1	celltype_JW18_vs_S2	2.51175381735294e-70
CG4742	1	wMel_vs_uninf	0.000144865202639859
CG4743	1	celltype_JW18_vs_S2	0.000495907819511486
CG4749	1	celltype_JW18_vs_S2	3.02973928751632e-13
CG4758	1	celltype_JW18_vs_S2	0.00371634853068086
CG4759	1	celltype_JW18_vs_S2	1.66315336733085e-06
CG4764	1	celltype_JW18_vs_S2	8.10078039341951e-15
CG4769	1	celltype_JW18_vs_S2	1.81797308569459e-166
CG4774	1	wMel_vs_uninf	3.05285220035425e-11
CG4775	1	celltype_JW18_vs_S2	5.28475543747393e-171
CG4780	1	celltype_JW18_vs_S2	6.42611949734559e-13
CG4785	1	celltype_JW18_vs_S2	1.25358928158245e-51
CG4806	1	celltype_JW18_vs_S2	1.07899333324485e-14
CG4812	1	celltype_JW18_vs_S2	0.000597921751577448
CG4813	1	celltype_JW18_vs_S2	2.54774286034372e-26
CG4821	1	celltype_JW18_vs_S2	0
CG4829	1	celltype_JW18_vs_S2	0
CG4832	1	celltype_JW18_vs_S2	4.2204916246585e-251
CG4840	1	celltype_JW18_vs_S2	2.60190522850147e-09
CG4848	1	wMel_vs_uninf	3.219802216396e-48
