transcript_id gene_symbol gene_id
FBtr0083693 tRNA:Pro-TGG-1-5 CR31228
FBtr0083694 CG7695 CG7695
FBtr0083695 CG14298 CG14298
FBtr0083696 CG14297 CG14297
FBtr0083697 Rh2 CG16740
FBtr0083698 EndoA CG14296
FBtr0083699 EndoA CG14296
FBtr0083700 Xrp1 CG17836
FBtr0083701 Xrp1 CG17836
FBtr0083702 Xrp1 CG17836
FBtr0083703 Xrp1 CG17836
FBtr0083707 dnk CG5452
FBtr0083710 CG14286 CG14286
FBtr0083711 CG14285 CG14285
FBtr0083712 NP15.6 CG6008
FBtr0083713 P5cr CG6009
FBtr0083714 CG6013 CG6013
FBtr0083716 cdi CG6027
FBtr0083717 Prp18 CG6011
FBtr0083718 GatA CG6007
FBtr0083719 CG6005 CG6005
FBtr0083720 snRNP-U1-C CG5454
FBtr0083721 Smu1 CG5451
FBtr0083722 euc CG12269
FBtr0083723 Mpc1 CG14290
FBtr0083724 Sgsh CG14291
FBtr0083725 CG14292 CG14292
FBtr0083726 CG14294 CG14294
FBtr0083727 ATPsynD CG6030
FBtr0083728 ATPsynD CG6030
FBtr0083729 CG6040 CG6040
FBtr0083730 Cyp12a5 CG11821
FBtr0083731 Cyp12a4 CG6042
FBtr0083732 nos CG5637
FBtr0083733 sqz CG5557
FBtr0083734 CG14282 CG14282
FBtr0083735 myd CG31475
FBtr0083736 cry CG3772
FBtr0083737 Polr2M CG3773
FBtr0083738 CG14280 CG14280
FBtr0083739 Dl CG3619
FBtr0083740 Dl CG3619
FBtr0083741 CG5217 CG5217
FBtr0083743 CG5250 CG5250
FBtr0083744 CG11703 CG11703
FBtr0083745 vib CG5269
FBtr0083746 CG5555 CG5555
FBtr0083749 CG11779 CG11779
FBtr0083750 CG11779 CG11779
FBtr0083751 CG5835 CG5835
FBtr0083752 Ppcs CG5629
FBtr0083754 mRpL55 CG14283
FBtr0083755 CG3734 CG3734
FBtr0083756 CG18493 CG18493
FBtr0083758 CG5316 CG5316
FBtr0083759 CG5316 CG5316
FBtr0083760 CG5316 CG5316
FBtr0083762 CG31221 CG31221
FBtr0083763 CG31221 CG31221
FBtr0083764 Dys CG34157
FBtr0083765 Dys CG34157
FBtr0083766 Dys CG34157
FBtr0083768 CG15025 CG15025
FBtr0083769 Scsalpha2 CG6255
FBtr0083770 CG3517 CG3517
FBtr0083771 Ino80 CG31212
FBtr0083772 CG31244 CG31244
FBtr0083773 CG31245 CG31245
FBtr0083774 CG31404 CG31404
FBtr0083775 CG3581 CG3581
FBtr0083777 CG7342 CG7342
FBtr0083779 CG17752 CG17752
FBtr0083780 CG16727 CG16727
FBtr0083781 Nup58 CG7360
FBtr0083784 ort CG7411
FBtr0083786 Naam CG31216
FBtr0083789 Acsx2 CG11391
FBtr0083790 Acsx3 CG11407
FBtr0083791 Acsx4 CG11453
FBtr0083792 tRNA:Val-CAC-2-6 CR31430
FBtr0083793 tRNA:Ala-AGC-2-11 CR31215
FBtr0083794 tRNA:Thr-AGT-1-7 CR31471
FBtr0083795 bnl CG4608
FBtr0083797 Acsx1R CG11659
FBtr0083798 Acsx1L CG6300
FBtr0083799 tRNA:Val-CAC-2-5 CR31214
FBtr0083801 CG6184 CG6184
FBtr0083803 CG6195 CG6195
FBtr0083804 Vha13 CG6213
FBtr0083805 subdued CG16718
FBtr0083806 subdued CG16718
FBtr0083807 CG6231 CG6231
FBtr0083808 CG6231 CG6231
FBtr0083809 CG6231 CG6231
FBtr0083810 CG6231 CG6231
FBtr0083811 Cpr92A CG6240
FBtr0083812 CG31459 CG31459
FBtr0083813 MICU3 CG4662
FBtr0083814 MICU3 CG4662
FBtr0083815 Mrm2 CG11447
FBtr0083816 CG4686 CG4686
FBtr0083817 Arc42 CG4703
FBtr0083819 Ask1 CG4720
FBtr0083821 RhoGAP92B CG4755
FBtr0083822 CG4770 CG4770
FBtr0083823 CG4783 CG4783
FBtr0083825 MED25 CG12254
FBtr0083826 CG4836 CG4836
FBtr0083827 CG4836 CG4836
FBtr0083828 CG4836 CG4836
FBtr0083829 psidin CG4845
FBtr0083830 CG4854 CG4854
FBtr0083831 CG4936 CG4936
FBtr0083835 mdlc CG4973
FBtr0083836 CG4390 CG4390
FBtr0083837 CG4390 CG4390
FBtr0083838 CG17193 CG17193
FBtr0083839 Regnase-1 CG10889
FBtr0083840 trem CG4413
FBtr0083841 CG4424 CG4424
FBtr0083843 PIG-L CG4433
FBtr0083846 Hs6st CG4451
FBtr0083847 mira CG12249
FBtr0083848 mira CG12249
FBtr0083849 CG4459 CG4459
FBtr0083850 CG4462 CG4462
FBtr0083851 CG4465 CG4465
FBtr0083852 Xport-A CG4468
FBtr0083854 Surf6 CG4510
FBtr0083855 ClpX CG4538
FBtr0083857 ninaE CG4550
FBtr0083858 CG17186 CG17186
FBtr0083859 CG4562 CG4562
FBtr0083860 CG4572 CG4572
FBtr0083861 CG4572 CG4572
FBtr0083864 CG10887 CG10887
FBtr0083865 Gr92a CG31208
FBtr0083866 CG5023 CG5023
FBtr0083874 CG17199 CG17199
FBtr0083875 CG31206 CG31206
FBtr0083876 Rh3 CG10888
FBtr0083884 MtnC CG5097
FBtr0083885 eIF3g2 CG10881
FBtr0083887 Or92a CG17916
FBtr0083888 MFS9 CG4288
FBtr0083889 MFS9 CG4288
FBtr0083890 MtnB CG4312
FBtr0083894 CG4335 CG4335
FBtr0083899 CG4360 CG4360
FBtr0083900 CG4362 CG4362
FBtr0083904 CG5191 CG5191
FBtr0083905 CG5191 CG5191
FBtr0083906 CG5191 CG5191
FBtr0083907 CG5191 CG5191
FBtr0083908 CG5191 CG5191
FBtr0083909 CG5412 CG5412
FBtr0083911 Srp72 CG5434
FBtr0083912 bon CG5206
FBtr0083913 CG5466 CG5466
FBtr0083914 H CG5460
FBtr0083915 H CG5460
FBtr0083916 H CG5460
FBtr0083917 H CG5460
FBtr0083919 Cpr92F CG5494
FBtr0083921 Cdk2 CG10498
FBtr0083922 Cdk2 CG10498
FBtr0083928 Prosalpha4T1 CG17268
FBtr0083929 CG31200 CG31200
FBtr0083930 CG31199 CG31199
FBtr0083933 Oamb CG3856
FBtr0083934 Oamb CG3856
FBtr0083935 CG4000 CG4000
FBtr0083936 Nep4 CG4058
FBtr0083937 Nep4 CG4058
FBtr0083938 GluRIID CG18039
FBtr0083940 Pi3K92E CG4141
FBtr0083941 Pi3K92E CG4141
FBtr0083943 tRNA:Leu-TAA-1-1 CR31506
FBtr0083944 Pus1 CG4159
FBtr0083945 Septin2 CG4173
FBtr0083947 EloB CG4204
FBtr0083948 TFAM CG4217
FBtr0083949 TFAM CG4217
FBtr0083950 CG10877 CG10877
FBtr0083951 CG15922 CG15922
FBtr0083958 Syp CG17838
FBtr0083959 Syp CG17838
FBtr0083960 Syp CG17838
FBtr0083961 Syp CG17838
FBtr0083962 Syp CG17838
FBtr0083963 Syp CG17838
FBtr0083964 RpS20 CG15693
FBtr0083966 Synd CG33094
FBtr0083967 CG15695 CG15695
FBtr0083968 CG15696 CG15696
FBtr0083969 RpS30 CG15697
FBtr0083970 RpS30 CG15697
FBtr0083971 TotA CG31509
FBtr0083972 TotC CG31508
FBtr0083973 TotB CG5609
FBtr0083974 TotZ CG31507
FBtr0083975 tRNA:Thr-CGT-1-1 CR31480
FBtr0083976 tRNA:Thr-CGT-1-2 CR31334
FBtr0083977 tRNA:Thr-CGT-1-3 CR31333
FBtr0083978 Grik CG5621
FBtr0083979 hdly CG5630
FBtr0083984 CG31191 CG31191
FBtr0083985 TotX CG31193
FBtr0083986 Ktl CG10830
FBtr0083987 KaiR1D CG3822
FBtr0083991 AdSS CG17273
FBtr0083992 CG17272 CG17272
FBtr0083993 CG17271 CG17271
FBtr0083994 CG17270 CG17270
FBtr0083995 Fancd2 CG17269
FBtr0083996 Takl1 CG31421
FBtr0083998 Calx CG5685
FBtr0083999 Calx CG5685
FBtr0084000 Calx CG5685
FBtr0084001 CG5697 CG5697
FBtr0084002 Rlip CG11622
FBtr0084003 CG12278 CG12278
FBtr0084007 dmrt93B CG5737
FBtr0084008 Tbc1d22 CG5745
FBtr0084009 rtet CG5760
FBtr0084010 Rab11 CG5771
FBtr0084011 Rab11 CG5771
FBtr0084012 ppan CG5786
FBtr0084015 Ice2 CG10825
FBtr0084016 Usp8 CG5798
FBtr0084017 meigo CG5802
FBtr0084018 SNF4Agamma CG17299
FBtr0084019 SNF4Agamma CG17299
FBtr0084020 SNF4Agamma CG17299
FBtr0084021 SNF4Agamma CG17299
FBtr0084022 SNF4Agamma CG17299
FBtr0084024 SNF4Agamma CG17299
FBtr0084026 CG5810 CG5810
FBtr0084027 Snmp1 CG7000
FBtr0084028 cDIP CG10824
FBtr0084029 Trm7-34 CG7009
FBtr0084030 Obp93a CG17284
FBtr0084032 slmb CG3412
FBtr0084033 Bdbt CG17282
FBtr0084034 Sec15 CG7034
FBtr0084035 CG7044 CG7044
FBtr0084036 RhoGAP93B CG3421
FBtr0084037 HHEX CG7056
FBtr0084038 r-l CG3593
FBtr0084039 Cortactin CG3637
FBtr0084043 CG7079 CG7079
FBtr0084044 CG31207 CG31207
FBtr0084047 peg CG17278
FBtr0084048 Alp5 CG10827
FBtr0084049 CG5862 CG5862
FBtr0084050 Oga CG5871
FBtr0084051 Nelf-A CG5874
FBtr0084053 ETHR CG5911
FBtr0084054 ETHR CG5911
FBtr0084055 Idi CG5919
FBtr0084056 CG17298 CG17298
FBtr0084057 lncRNA:Hsromega CR31400
FBtr0084058 lncRNA:Hsromega CR31400
FBtr0084059 lncRNA:Hsromega CR31400
FBtr0084073 mod(mdg4) CG32491
FBtr0084074 mod(mdg4) CG32491
FBtr0084078 mod(mdg4) CG32491
FBtr0084086 tin CG7895
FBtr0084087 bap CG7902
FBtr0084089 CheB93a CG15503
FBtr0084090 CheB93b CG31438
FBtr0084091 lbe CG6545
FBtr0084092 lbl CG6570
FBtr0084095 aus CG16791
FBtr0084098 SIFaR CG10823
FBtr0084100 CG3301 CG3301
FBtr0084101 CG3301 CG3301
FBtr0084102 CG3308 CG3308
FBtr0084103 AP-2sigma CG6056
FBtr0084104 Rab1 CG3320
FBtr0084106 e CG3331
FBtr0084107 CG3337 CG3337
FBtr0084108 Smyd5 CG3353
FBtr0084109 Fancm CG7922
FBtr0084111 C15 CG7937
FBtr0084112 sp3 CG7956
FBtr0084113 CG15497 CG15497
FBtr0084114 CG31176 CG31176
FBtr0084115 PolA1 CG6349
FBtr0084116 Archease CG6353
FBtr0084117 E2f1 CG6376
FBtr0084118 E2f1 CG6376
FBtr0084119 E2f1 CG6376
FBtr0084121 InR CG18402
FBtr0084122 CG15498 CG15498
FBtr0084123 slou CG6534
FBtr0084125 CG5849 CG5849
FBtr0084126 CG31343 CG31343
FBtr0084127 CG31233 CG31233
FBtr0084128 CG31198 CG31198
FBtr0084131 Burs CG13419
FBtr0084132 CG6800 CG6800
FBtr0084133 Gr93a CG13417
FBtr0084135 lsn CG6637
FBtr0084137 CG31431 CG31431
FBtr0084139 CG6656 CG6656
FBtr0084140 P5CDh2 CG33092
FBtr0084141 P5CDh2 CG33092
FBtr0084142 P5CDh2 CG33092
FBtr0084143 P5CDh2 CG33092
FBtr0084144 P5CDh2 CG33092
FBtr0084146 P5CDh2 CG33092
FBtr0084148 CG6678 CG6678
FBtr0084149 Qsox3 CG6690
FBtr0084150 Qsox2 CG17843
FBtr0084151 dnd CG6560
FBtr0084152 CG17819 CG17819
FBtr0084153 fit CG17820
FBtr0084154 CG31174 CG31174
FBtr0084155 CG6569 CG6569
FBtr0084156 CG6569 CG6569
FBtr0084157 glec CG6575
FBtr0084158 Gr93d CG31335
FBtr0084159 Gr93c CG31173
FBtr0084161 CASK CG6703
FBtr0084162 CASK CG6703
FBtr0084164 tsl CG6705
FBtr0084165 tsl CG6705
FBtr0084166 Polr1H CG13418
FBtr0084167 GABA-B-R2 CG6706
FBtr0084168 GABA-B-R2 CG6706
FBtr0084169 Eip93F CG18389
FBtr0084170 Theg CG6332
FBtr0084171 mRpL35 CG13410
FBtr0084172 ND-42 CG6343
FBtr0084173 ND-42 CG6343
FBtr0084174 pit CG6375
FBtr0084175 pit CG6375
FBtr0084176 Fadd CG12297
FBtr0084177 how CG10293
FBtr0084178 how CG10293
FBtr0084179 CG13408 CG13408
FBtr0084180 BomBc3 CG5791
FBtr0084181 CG13407 CG13407
FBtr0084182 BomT3 CG5778
FBtr0084183 CG6015 CG6015
FBtr0084184 CG13409 CG13409
FBtr0084185 Cchl CG6022
FBtr0084186 CG6028 CG6028
FBtr0084190 Idh3b CG6439
FBtr0084193 Ir94a CG31164
FBtr0084197 SKIP CG31163
FBtr0084201 CG7084 CG7084
FBtr0084203 CG7080 CG7080
FBtr0084204 CG13862 CG13862
FBtr0084205 rdhB CG7077
FBtr0084206 Sar1 CG7073
FBtr0084208 Sar1 CG7073
FBtr0084209 Sar1 CG7073
FBtr0084210 Sar1 CG7073
FBtr0084211 CG7071 CG7071
FBtr0084212 CG7071 CG7071
FBtr0084213 PyK CG7070
FBtr0084214 PyK CG7070
FBtr0084215 CG7069 CG7069
FBtr0084216 CG18596 CG18596
FBtr0084219 CG7059 CG7059
FBtr0084220 CG7059 CG7059
FBtr0084221 CG7059 CG7059
FBtr0084222 tRNA:Ser-GCT-2-3 CR31165
FBtr0084223 tRNA:Ser-GCT-2-5 CR31166
FBtr0084224 CG13856 CG13856
FBtr0084225 CG13855 CG13855
FBtr0084229 mats CG13852
FBtr0084230 Nop56 CG13849
FBtr0084231 CG13850 CG13850
FBtr0084232 tRNA:Ser-GCT-1-1 CR31167
FBtr0084233 tRNA:Ser-GCT-2-4 CR31162
FBtr0084234 CG13857 CG13857
FBtr0084235 CAH8 CG5379
FBtr0084236 Polr3F CG5380
FBtr0084237 CG5382 CG5382
FBtr0084239 JMJD6 CG5383
FBtr0084240 CG5386 CG5386
FBtr0084241 CG5388 CG5388
FBtr0084242 CG5391 CG5391
FBtr0084252 AP-2mu CG7057
FBtr0084253 AP-2mu CG7057
FBtr0084254 CG7054 CG7054
FBtr0084255 Pebp1 CG18594
FBtr0084256 Nrx-1 CG7050
FBtr0084257 Pfdn5 CG7048
FBtr0084258 tHMG1 CG7045
FBtr0084259 tHMG2 CG7046
FBtr0084260 Octbeta1R CG6919
FBtr0084261 bond CG6921
FBtr0084262 bond CG6921
FBtr0084263 bond CG6921
FBtr0084264 CG33110 CG33110
FBtr0084265 CSN6 CG6932
FBtr0084266 CG6937 CG6937
FBtr0084269 CG13843 CG13843
FBtr0084270 mRRF2 CG31159
FBtr0084272 mRpL45 CG6949
FBtr0084273 loco CG5248
FBtr0084275 loco CG5248
FBtr0084276 loco CG5248
FBtr0084277 CG31156 CG31156
FBtr0084278 btn CG5264
FBtr0084279 CG33107 CG33107
FBtr0084280 Dph5 CG31289
FBtr0084281 sit CG5278
FBtr0084282 AdipoR CG5315
FBtr0084283 AdipoR CG5315
FBtr0084284 AdipoR CG5315
FBtr0084285 CG5326 CG5326
FBtr0084287 CG33093 CG33093
FBtr0084288 CG33099 CG33099
FBtr0084289 CG5346 CG5346
FBtr0084290 CCT1 CG5374
FBtr0084291 CCT1 CG5374
FBtr0084292 CG5376 CG5376
FBtr0084293 CG5377 CG5377
FBtr0084294 Rpn7 CG5378
FBtr0084295 CG12499 CG12499
FBtr0084297 pinta CG13848
FBtr0084301 CG17625 CG17625
FBtr0084302 Nup133 CG6958
FBtr0084303 cd CG6969
FBtr0084304 Cyp6d4 CG12800
FBtr0084305 CG6972 CG6972
FBtr0084308 CG6985 CG6985
FBtr0084309 HP1c CG6990
FBtr0084311 Usp12-46 CG7023
FBtr0084312 CG7029 CG7029
FBtr0084313 CG7031 CG7031
FBtr0084314 CG4704 CG4704
FBtr0084316 CG13841 CG13841
FBtr0084317 Nepl15 CG4721
FBtr0084318 Nepl14 CG4723
FBtr0084319 Nepl13 CG4725
FBtr0084320 rumi CG31152
FBtr0084321 CG31139 CG31139
FBtr0084322 CG17141 CG17141
FBtr0084323 vret CG4771
FBtr0084324 Dcr-1 CG4792
FBtr0084326 RNF220 CG4813
FBtr0084327 Irp-1A CG4900
FBtr0084330 CG4907 CG4907
FBtr0084333 CCAP CG4910
FBtr0084334 wfs1 CG4917
FBtr0084336 Gclm CG4919
FBtr0084337 klg CG6669
FBtr0084338 CG6660 CG6660
FBtr0084339 Tpl94D CG31281
FBtr0084340 Gbp3 CG17244
FBtr0084341 Or94a CG17241
FBtr0084342 Or94b CG6679
FBtr0084343 CG6688 CG6688
FBtr0084344 CG13838 CG13838
FBtr0084345 CG13837 CG13837
FBtr0084346 Gr94a CG31280
FBtr0084347 Ublcp1 CG6697
FBtr0084348 CG6726 CG6726
FBtr0084349 CG6726 CG6726
FBtr0084350 CG17110 CG17110
FBtr0084351 CG17109 CG17109
FBtr0084352 CG6733 CG6733
FBtr0084353 CG6738 CG6738
FBtr0084356 sav CG33193
FBtr0084357 Ctns CG17119
FBtr0084359 p53 CG33336
FBtr0084360 p53 CG33336
FBtr0084361 CG17121 CG17121
FBtr0084362 CG13833 CG13833
FBtr0084364 lmd CG4677
FBtr0084368 CenB1A CG6742
FBtr0084369 CenB1A CG6742
FBtr0084374 EloA CG6755
FBtr0084375 EloA CG6755
FBtr0084376 Pex11c CG13827
FBtr0084377 Cdc16 CG6759
FBtr0084378 CG6763 CG6763
FBtr0084382 bb8 CG4434
FBtr0084383 wam CG17083
FBtr0084384 orb CG10868
FBtr0084385 orb CG10868
FBtr0084386 orb CG10868
FBtr0084387 wda CG4448
FBtr0084388 Rad60 CG4449
FBtr0084390 CG4467 CG4467
FBtr0084399 fzo CG4568
FBtr0084400 CG13829 CG13829
FBtr0084401 VhaAC39-2 CG4624
FBtr0084402 unk CG4620
FBtr0084403 unk CG4620
FBtr0084405 CG31457 CG31457
FBtr0084406 CG31365 CG31365
FBtr0084407 Rassf CG4656
FBtr0084408 PolE1 CG6768
FBtr0084409 Sec13 CG6773
FBtr0084410 RpS3 CG6779
FBtr0084417 CG10164 CG10164
FBtr0084418 Ugt303B2 CG10168
FBtr0084419 Ugt303B1 CG16732
FBtr0084420 Ugt303B3 CG10170
FBtr0084421 CG10175 CG10175
FBtr0084422 CG10175 CG10175
FBtr0084423 CG10175 CG10175
FBtr0084424 CG10177 CG10177
FBtr0084425 Irk2 CG4370
FBtr0084426 Irk2 CG4370
FBtr0084431 CG4408 CG4408
FBtr0084432 ATPsynCF6 CG4412
FBtr0084433 beat-IV CG10152
FBtr0084434 GILT3 CG13822
FBtr0084435 GILT2 CG10157
FBtr0084440 SPE CG16705
FBtr0084441 Gba1a CG31148
FBtr0084442 Qsox4 CG31413
FBtr0084445 CG10300 CG10300
FBtr0084446 CG10365 CG10365
FBtr0084447 CG10365 CG10365
FBtr0084448 CG10365 CG10365
FBtr0084449 CG10365 CG10365
FBtr0084450 Hmgcr CG10367
FBtr0084452 Rpt5 CG10370
FBtr0084453 PTPMT1 CG10371
FBtr0084454 PTPMT1 CG10371
FBtr0084455 Lsd-1 CG10374
FBtr0084456 Lsd-1 CG10374
FBtr0084457 Lsd-1 CG10374
FBtr0084458 CG10375 CG10375
FBtr0084459 mbc CG10379
FBtr0084460 Nup98-96 CG10198
FBtr0084461 CG10208 CG10208
FBtr0084462 tst CG10210
FBtr0084463 CG10214 CG10214
FBtr0084464 udt CG10217
FBtr0084465 udt CG10217
FBtr0084466 SdhD CG10219
FBtr0084467 Hrd3 CG10221
FBtr0084468 RanBP3 CG10225
FBtr0084469 Rpn9 CG10230
FBtr0084470 Rpn9 CG10230
FBtr0084472 nau CG10250
FBtr0084473 CG31468 CG31468
FBtr0084475 CG10252 CG10252
FBtr0084476 CG10254 CG10254
FBtr0084477 CG10254 CG10254
FBtr0084479 CG31145 CG31145
FBtr0084480 CG31145 CG31145
FBtr0084481 CG10184 CG10184
FBtr0084482 tRNA:Leu-CAA-2-3 CR31143
FBtr0084486 CG10182 CG10182
FBtr0084487 snRNA:U1:95Cc CR31185
FBtr0084488 snRNA:U1:95Cb CR32866
FBtr0084490 CG31141 CG31141
FBtr0084491 Ndc1 CG5857
FBtr0084492 CG31142 CG31142
FBtr0084493 CG13599 CG13599
FBtr0084494 CG5854 CG5854
FBtr0084496 AP-1sigma CG5864
FBtr0084497 CG31140 CG31140
FBtr0084498 CG31140 CG31140
FBtr0084501 CG5902 CG5902
FBtr0084502 CG5902 CG5902
FBtr0084503 Rab7 CG5915
FBtr0084504 CG33108 CG33108
FBtr0084505 LSm3 CG31184
FBtr0084506 KrT95D CG5405
FBtr0084507 KrT95D CG5405
FBtr0084508 KrT95D CG5405
FBtr0084509 Epp CG13604
FBtr0084510 CG13603 CG13603
FBtr0084511 GluProRS CG5394
FBtr0084512 GluProRS CG5394
FBtr0084513 CG12268 CG12268
FBtr0084514 CG12268 CG12268
FBtr0084519 RpS19b CG5338
FBtr0084520 Rpt2 CG5289
FBtr0084522 CG13601 CG13601
FBtr0084525 tbrd-1 CG13597
FBtr0084526 TfIIA-S CG5163
FBtr0084527 Pli CG5212
FBtr0084528 snRNA:U1:95Ca CR31341
FBtr0084529 CG33111 CG33111
FBtr0084530 CG33111 CG33111
FBtr0084532 Mettl3 CG5933
FBtr0084533 spas CG5977
FBtr0084534 spas CG5977
FBtr0084535 CG5986 CG5986
FBtr0084536 Pisd CG5991
FBtr0084537 Pisd CG5991
FBtr0084538 Pisd CG5991
FBtr0084541 SMC1 CG6057
FBtr0084542 CG10694 CG10694
FBtr0084543 CG18428 CG18428
FBtr0084546 Tsc1 CG6147
FBtr0084547 Sec10 CG6159
FBtr0084548 Npc2f CG6164
FBtr0084549 Kal1 CG6173
FBtr0084550 CG6178 CG6178
FBtr0084551 TBC1d7 CG6182
FBtr0084552 Apc2 CG6193
FBtr0084553 CG13606 CG13606
FBtr0084554 mora CG6198
FBtr0084555 CG6204 CG6204
FBtr0084556 cav CG6219
FBtr0084557 cav CG6219
FBtr0084558 cav CG6219
FBtr0084559 cav CG6219
FBtr0084560 CG13609 CG13609
FBtr0084561 Acp95EF CG17924
FBtr0084562 mask CG33106
FBtr0084563 mask CG33106
FBtr0084564 Spase22-23 CG5677
FBtr0084565 Spps CG5669
FBtr0084566 twin CG31137
FBtr0084567 twin CG31137
FBtr0084568 twin CG31137
FBtr0084569 twin CG31137
FBtr0084570 twin CG31137
FBtr0084571 twin CG31137
FBtr0084572 CG17786 CG17786
FBtr0084573 jnj CG5524
FBtr0084574 CG5515 CG5515
FBtr0084575 CG5515 CG5515
FBtr0084576 CG5510 CG5510
FBtr0084577 mRpS24 CG13608
FBtr0084578 Myo95E CG5501
FBtr0084579 Myo95E CG5501
FBtr0084580 p38a CG5475
FBtr0084581 p38a CG5475
FBtr0084582 p38c CG33338
FBtr0084583 Slimp CG31133
FBtr0084584 GatB CG5463
FBtr0084585 CG13607 CG13607
FBtr0084587 eIF4EHP CG33100
FBtr0084588 Syx1A CG31136
FBtr0084589 Hsp68 CG5436
FBtr0084590 Atg6 CG5429
FBtr0084591 Rox8 CG5422
FBtr0084592 Rox8 CG5422
FBtr0084594 Rox8 CG5422
FBtr0084595 Miro CG5410
FBtr0084596 Miro CG5410
FBtr0084597 tRNA:Leu-TAA-4-1 CR31130
FBtr0084598 Orct2 CG13610
FBtr0084599 Orct CG6331
FBtr0084600 shps CG13611
FBtr0084601 CG6356 CG6356
FBtr0084602 Uck CG6364
FBtr0084603 crb CG6383
FBtr0084604 BRWD3 CG31132
FBtr0084605 Dis3 CG6413
FBtr0084606 CG6432 CG6432
FBtr0084607 Ms CG6440
FBtr0084611 CG33340 CG33340
FBtr0084613 CG33341 CG33341
FBtr0084614 CG13614 CG13614
FBtr0084617 CG13615 CG13615
FBtr0084618 CG13616 CG13616
FBtr0084619 nAChRalpha1 CG5610
FBtr0084621 CG17780 CG17780
FBtr0084622 CG17780 CG17780
FBtr0084623 CG17781 CG17781
FBtr0084624 CG17782 CG17782
FBtr0084626 CG17784 CG17784
FBtr0084627 CG5762 CG5762
FBtr0084628 CG18528 CG18528
FBtr0084629 Golgin84 CG17785
FBtr0084630 CG5746 CG5746
FBtr0084631 CG5746 CG5746
FBtr0084632 CG5728 CG5728
FBtr0084633 Nab2 CG5720
FBtr0084634 CG5715 CG5715
FBtr0084636 jar CG5695
FBtr0084637 beta-PheRS CG5706
FBtr0084638 CG31128 CG31128
FBtr0084639 nAChRalpha2 CG6844
FBtr0084640 nAChRalpha2 CG6844
FBtr0084641 DZIP1 CG13617
FBtr0084642 Pp1alpha-96A CG6593
FBtr0084643 CG13618 CG13618
FBtr0084644 CG6607 CG6607
FBtr0084645 ana1 CG6631
FBtr0084647 Esyt2 CG6643
FBtr0084648 Esyt2 CG6643
FBtr0084649 tRNA:Asp-GTC-1-11 CR31540
FBtr0084650 snRNA:U6:96Aa CR31379
FBtr0084651 snRNA:U6:96Ab CR32867
FBtr0084652 snRNA:U6:96Ac CR31539
FBtr0084656 atl CG6668
FBtr0084657 atl CG6668
FBtr0084659 ash2 CG6677
FBtr0084660 ash2 CG6677
FBtr0084663 CG31126 CG31126
FBtr0084664 Ppox CG5796
FBtr0084665 CG31125 CG31125
FBtr0084667 puf CG5794
FBtr0084668 puf CG5794
FBtr0084669 Wsck CG31127
FBtr0084670 Syx18 CG13626
FBtr0084671 CG13625 CG13625
FBtr0084672 REPTOR CG13624
FBtr0084673 REPTOR CG13624
FBtr0084674 REPTOR CG13624
FBtr0084675 REPTOR CG13624
FBtr0084679 CG13623 CG13623
FBtr0084681 nAChRbeta2 CG6798
FBtr0084682 nAChRbeta2 CG6798
FBtr0084683 slo CG10693
FBtr0084684 slo CG10693
FBtr0084685 slo CG10693
FBtr0084686 CG13627 CG13627
FBtr0084687 CG13627 CG13627
FBtr0084688 Polr2L CG13628
FBtr0084689 tok CG6863
FBtr0084690 tok CG6863
FBtr0084691 tld CG6868
FBtr0084692 asp CG6875
FBtr0084693 CG13631 CG13631
FBtr0084697 Ets96B CG6892
FBtr0084698 CG6980 CG6980
FBtr0084700 Saf-B CG6995
FBtr0084701 sosie CG13636
FBtr0084702 sosie CG13636
FBtr0084703 Esp CG7005
FBtr0084704 CG7006 CG7006
FBtr0084705 Nct CG7012
FBtr0084707 CG7016 CG7016
FBtr0084708 Elal CG7021
FBtr0084709 Elal CG7021
FBtr0084710 CG11089 CG11089
FBtr0084711 CG31381 CG31381
FBtr0084712 CG11069 CG11069
FBtr0084713 CG10845 CG10845
FBtr0084714 tRNA:Asp-GTC-1-12 CR31382
FBtr0084715 CG11168 CG11168
FBtr0084716 Mink CG11120
FBtr0084718 Trf4-2 CG17462
FBtr0084721 tRNA:Asp-GTC-3-1 CR31416
FBtr0084723 CG31121 CG31121
FBtr0084724 CG31121 CG31121
FBtr0084728 CycB3 CG5814
FBtr0084729 CG13641 CG13641
FBtr0084730 CG13640 CG13640
FBtr0084732 CAH4 CG10899
FBtr0084734 HDAC11 CG31119
FBtr0084735 Kaz CG31357
FBtr0084736 RabX4 CG31118
FBtr0084737 niki CG10951
FBtr0084738 CG5808 CG5808
FBtr0084739 lili CG5807
FBtr0084740 polybromo CG11375
FBtr0084742 CG13634 CG13634
FBtr0084743 CG5805 CG5805
FBtr0084744 AstA CG13633
FBtr0084745 CG13630 CG13630
FBtr0084748 CG11771 CG11771
FBtr0084749 Nmnat CG13645
FBtr0084750 Nmnat CG13645
FBtr0084751 mah CG13646
FBtr0084755 beta4GalT7 CG11780
FBtr0084756 Hr96 CG11783
FBtr0084758 bai CG11785
FBtr0084760 CG11790 CG11790
FBtr0084761 CG11790 CG11790
FBtr0084762 CG11791 CG11791
FBtr0084763 CG11791 CG11791
FBtr0084765 PQBP1 CG11820
FBtr0084767 CG11836 CG11836
FBtr0084768 CG11836 CG11836
